11/30/99,43.84963213,,
10/31/99,44.15810852,,
9/30/99,46.67573574,,
8/31/99,41.47378909,,
8/1/99,47.13749234,,
7/1/99,46.15649908,,
6/1/99,45.02222563,,
5/1/99,44.14661251,,
4/1/99,45.33070202,,
3/2/99,40.2322195,,
1/30/99,42.44328633,,
12/31/98,40.2322195,,
11/30/98,38.74156959,,
10/31/98,39.00022992,,
9/30/98,35.08966891,,
8/31/98,33.7503832,,
7/31/98,35.45370938,,
7/1/98,33.7503832,,
6/1/98,32.35744942,,
5/1/98,31.22509197,,
4/1/98,30.7058553,,
3/1/98,30.03717045,,
1/30/98,30.08315451,,
12/31/97,30.28433476,,
11/30/97,28.43347639,,
10/31/97,28.38174433,,
9/30/97,28.07709994,,
8/31/97,28.68638872,,
7/31/97,28.64232066,,
7/1/97,28.79751686,,
5/31/97,28.48904047,,
5/1/97,27.09227468,,
4/1/97,29.82641018,,
3/1/97,29.25160944,,
1/30/97,29.61564991,,
12/30/96,29.56200184,,
11/30/96,29.67312998,,
10/31/96,29.67312998,,
9/30/96,29.31100552,,
8/31/96,28.90098099,,
7/31/96,28.69213673,,
7/1/96,29.10982526,,
5/31/96,28.69213673,,
5/1/96,28.84924893,,
4/1/96,29.77276211,,
3/1/96,29.41255365,,
1/31/96,29.46236971,,
12/31/95,28.79176885,,
12/1/95,28.89714899,,
10/31/95,28.5905886,,
10/1/95,28.5905886,,
9/1/95,28.38366033,,
8/1/95,28.53694053,,
7/2/95,28.4353924,,
6/1/95,28.48329246,,
5/2/95,28.32809626,,
4/1/95,27.9678878,,
3/2/95,28.01770386,,
1/31/95,27.86442367,,
12/31/94,27.76095953,,
12/1/94,27.96022379,,
10/1/94,28.57526058,,
8/31/94,28.62699264,,
8/1/94,28.42581239,,
7/1/94,28.47371245,,
5/31/94,28.62699264,,
5/1/94,28.88565297,,
3/31/94,29.75935009,,
3/1/94,29.24011343,,
1/29/94,29.28992949,,
12/30/93,29.39339362,,
11/30/93,29.39339362,,
10/30/93,29.50452177,,
9/30/93,30.22493869,,
8/30/93,30.17320662,,
7/31/93,30.63687922,,
6/30/93,31.04881974,,
5/31/93,31.81905273,,
5/1/93,31.30364807,,
3/31/93,32.33254139,,
3/1/93,33.20815451,,
1/29/93,33.46106683,,
12/30/92,32.89776211,,
11/30/92,33.05487431,,
10/30/92,33.72355917,,
9/30/92,30.63687922,,
8/30/92,35.21995708,,
7/31/92,34.86166462,,
6/30/92,35.17014102,,
5/31/92,34.2945279,,
5/1/92,35.05901288,,
3/31/92,34.75245248,,
3/1/92,35.05901288,,
1/30/92,35.17014102,,
12/31/91,35.31958921,,
11/30/91,35.42688535,,
10/31/91,35.38090129,,
10/1/91,35.11840895,,
8/31/91,34.39607603,,
8/1/91,34.81376456,,
7/1/91,34.96321275,,
6/1/91,35.22378909,,
5/1/91,35.53609749,,
4/1/91,35.01494482,,
3/2/91,35.53609749,,
1/30/91,35.78900981,,
12/31/90,36.09940221,,
11/30/90,36.51134273,,
10/31/90,39.55012262,,
9/30/90,39.75321888,,
8/1/90,39.55012262,,
7/1/90,40.26862354,,
6/1/90,40.26862354,,
5/1/90,41.81866953,,
4/1/90,41.97386573,,
3/2/90,42.38772226,,
1/30/90,42.74601471,,
12/31/89,42.80349479,,
11/30/89,42.74601471,,
10/31/89,39.86434703,,
9/30/89,39.81644697,,
8/31/89,39.81644697,,
8/1/89,40.0751073,,
7/1/89,39.7647149,,
5/1/89,39.24931024,,
4/1/89,39.96972716,,
3/1/89,38.98873391,,
1/30/89,39.91033109,,
12/31/88,40.42956775,,
11/30/88,40.32801962,,
10/31/88,40.12300736,,
9/30/88,40.58284795,,
8/31/88,40.58284795,,
7/31/88,40.22263948,,
7/1/88,40.99095647,,
6/1/88,44.90151747,,
5/1/88,46.76195586,,
4/1/88,47.43447272,,
3/1/88,46.97271613,,
1/31/88,35.75068976,,
12/31/87,44.25007664,,
12/1/87,44.2998927,,
11/1/87,44.4531729,,
10/1/87,46.66423973,,
9/1/87,47.53793685,,
8/1/87,48.77567443,,
7/2/87,48.77567443,,
6/1/87,48.57449418,,
5/2/87,48.05717351,,
4/2/87,44.34204476,,
3/2/87,42.23061006,,
1/31/87,41.97194972,,
12/31/86,42.12522992,,
12/1/86,42.07732986,,
11/1/86,42.23061006,,
10/1/86,42.79966278,,
9/1/86,42.84756284,,
8/1/86,43.5181637,,
7/2/86,43.8285561,,
6/1/86,44.29031269,,
5/1/86,45.05862968,,
4/1/86,45.16592581,,
3/1/86,44.18301655,,
1/30/86,53.75919681,,
12/30/85,55.61963519,,
12/30/85,55.64262722,,
11/30/85,53.62890865,,
10/30/85,54.19604537,,
9/30/85,55.17703863,,
8/31/85,55.69435929,,
7/31/85,56.00475169,,
7/1/85,57.39768547,,
5/31/85,59.25620785,,
5/1/85,58.68907112,,
3/31/85,59.4535561,,
3/1/85,58.68907112,,
1/30/85,50.59779277,,
12/30/84,51.11702943,,
11/30/84,53.48329246,,
10/30/84,51.88917842,,
9/30/84,51.0135653,,
8/30/84,47.09917229,,
7/31/84,50.49624464,,
7/1/84,52.14017474,,
5/31/84,50.43684856,,
5/1/84,50.85262109,,
3/31/84,48.94428265,,
3/1/84,51.26456162,,
1/31/84,47.35016861,,
12/31/83,49.55931944,,
12/1/83,52.23597486,,
10/1/83,52.0328786,,
8/31/83,51.46765788,,
8/1/83,51.77230227,,
7/2/83,50.85262109,,
6/1/83,50.33146842,,
5/2/83,50.79514102,,
4/1/83,49.71451563,,
3/2/83,51.67075414,,
1/30/83,52.85484365,,
12/31/82,53.15948804,,
12/1/82,51.563458,,
10/31/82,53.15948804,,
10/1/82,55.52575107,,
8/31/82,63.14952483,,
8/1/82,57.58928571,,
7/1/82,41.10783262,,
6/1/82,48.9845187,,
5/2/82,49.70493562,,
4/1/82,50.68784488,,
3/2/82,43.06407112,,
1/30/82,62.99624464,,
12/31/81,66.59832925,,
11/30/81,72.98244942,,
10/31/81,69.27115267,,
10/1/81,68.19244329,,
8/31/81,67.7326027,,
8/1/81,65.77636419,,
7/1/81,64.79537094,,
6/1/81,63.40243716,,
5/1/81,67.88205089,,
4/1/81,69.47616493,,
3/2/81,69.73865727,,
1/30/81,72.10300429,,
12/31/80,62.52682403,,
11/30/80,61.60139485,,
10/31/80,58.61243102,,
9/30/80,56.34580012,,
8/31/80,57.83645003,,
8/1/80,58.29820662,,
6/1/80,54.28034948,,
5/1/80,53.25145616,,
4/1/80,54.74019007,,
3/1/80,52.53295524,,
1/31/80,55.05058246,,
1/1/80,56.22509197,,
12/1/79,54.74019007,,
11/1/79,57.25781729,,
10/1/79,57.87668608,,
9/1/79,64.82985898,,
8/2/79,60.81008584,,
7/2/79,61.94819129,,
6/2/79,58.80019926,,
5/2/79,56.4837523,,
4/2/79,56.02199571,,
3/2/79,54.27076947,,
1/31/79,54.01210914,,
12/31/78,53.08667995,,
12/1/78,52.93339975,,
11/1/78,53.54843654,,
10/1/78,50.25291232,,
9/1/78,54.62714592,,
7/2/78,50.09963213,,
6/2/78,48.80824647,,
5/2/78,49.222103,,
4/2/78,48.45378602,,
3/1/78,47.27161251,,
1/30/78,43.76724402,,
12/30/77,43.00084304,,
11/30/77,43.2020233,,
10/31/77,44.33246475,,
9/30/77,45.16400981,,
8/31/77,43.97992029,,
7/31/77,43.8285561,,
7/1/77,43.72125996,,
5/31/77,42.16929798,,
5/1/77,41.91638565,,
4/1/77,42.22103004,,
3/1/77,43.81706009,,
1/30/77,44.07955242,,
12/30/76,44.12553648,,
11/30/76,43.81706009,,
10/30/76,42.94527897,,
9/30/76,42.27084611,,
8/31/76,42.22103004,,
7/31/76,42.27084611,,
7/1/76,42.83798283,,
5/31/76,42.68278663,,
5/1/76,42.37431024,,
3/31/76,42.48160638,,
3/1/76,41.45079706,,
1/31/76,40.72846413,,
12/31/75,40.31843961,,
12/1/75,40.98904047,,
10/31/75,41.81483752,,
10/1/75,46.91332005,,
8/31/75,47.32526058,,
8/1/75,47.22179644,,
7/2/75,46.54927958,,
6/1/75,46.80602391,,
4/1/75,47.4248927,,
3/2/75,48.14722563,,
1/31/75,48.19320969,,
12/31/74,48.60706622,,
12/1/74,48.40013795,,
10/31/74,47.99011343,,
10/1/74,44.53747701,,
8/31/74,43.45685162,,
8/1/74,44.23283262,,
7/1/74,45.82694666,,
6/1/74,45.41309013,,
5/2/74,44.28073268,,
4/1/74,44.69267321,,
3/2/74,46.95930411,,
1/30/74,47.83491723,,
12/31/73,48.30050582,,
8/31/73,48.54000613,,
8/1/73,49.05732679,,
7/1/73,47.82150521,,
6/1/73,48.07441754,,
5/2/73,47.66439301,,
4/1/73,45.39584611,,
3/2/73,44.52023299,,
1/30/73,44.82870938,,
12/31/72,44.46850092,,
11/30/72,39.98888719,,
10/31/72,39.83560699,,
10/1/72,39.11710607,,
8/31/72,39.78962293,,
8/1/72,40.09235132,,
7/1/72,40.35484365,,
6/1/72,41.4872011,,
5/1/72,43.70209994,,
4/1/72,44.83445739,,
3/2/72,46.23122318,,
1/31/72,51.73973023,,
1/1/72,53.02536787,,
12/1/71,55.29774678,,
11/1/71,58.595187,,
10/1/71,59.51870018,,
9/1/71,62.44826793,,
8/2/71,65.02720723,,
7/2/71,65.79552422,,
6/2/71,67.3474862,,
5/2/71,69.55472103,,
4/2/71,70.79245861,,
3/2/71,74.44819129,,
1/31/71,70.33453403,,
1/1/71,73.37331392,,
12/1/70,74.24892704,,
11/1/70,73.06100552,,
10/1/70,75.33146842,,
9/1/70,73.99409871,,
8/1/70,77.1842428,,
7/2/70,77.13251073,,
6/2/70,81.5642244,,
5/2/70,80.79399142,,
4/2/70,79.35315757,,
3/2/70,80.22493869,,
1/31/70,78.06368792,,
1/1/70,83.31545064,,
